response_id,survey_id,response_sensitivity,m1470_meta_enum_sex,m2690_loc_returnees_from_list,m2684_loc_arrivals_from_list,m2967_loc_idp_reason_chose_loc,s1534_loc_loc_access,m1461_loc_return_obs_unit,m2688_loc_arrivals_site_type,m1690_loc_depart_hh,m1535_loc_arrival_time,m0342_loc_site_type_multiple,m2693_loc_returnees_site_type,m2691_loc_area_disp_returnees_adm0_other,m2693_loc_returnees_site_type_other,m1725_meta_interview_type,m2694_loc_top_3_priority_need_returnee_other,m1584_loc_main_depart_reason_other,m1584_loc_main_depart_reason,m2967_loc_idp_reason_chose_loc_other,m2692_loc_reason_return_other,s2878_loc_top_3_priority_need_idp_other,m2688_loc_arrivals_site_type_other,m0329_loc_reason_disp_idp_other,m0329_loc_reason_disp_idp,m2686_loc_arrivals_origin_adm1,m1577_loc_main_dest_adm1,m2691_loc_area_disp_returnees_adm0,m2990_loc_depart_internal,m2687_loc_arrivals_origin_adm3,m2972_loc_num_women_return,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,m2694_loc_top_3_priority_need_returnee,m2695_loc_returnees_settle_adm4,m2692_loc_reason_return,s1322_loc_return_main_arrival,m1541_loc_num_depart_hh_period,m2685_loc_arrivals_origin_adm2,m0349_loc_depart_period,m1540_loc_num_depart_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m1537_loc_num_arrivals_hh,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,s2878_loc_top_3_priority_need_idp,m1536_loc_num_arrival_ind_period,m1727_loc_main_group_arrival_date,m2689_loc_arrivals_settle_adm4,m0445_loc_site_id_ssid,_m1650_loc_gps_coords_altitude,m1650_loc_gps_coords,_m2696_meta_start_gps_altitude,_m1650_loc_gps_coords_precision,m0448_loc_site_name,m0305_meta_adm3_pcode,_m2696_meta_start_gps_precision,m1855_meta_assessment_date,_m2696_meta_start_gps_latitude,_m2696_meta_start_gps_longitude,m2696_meta_start_gps,m1658_meta_assessment_start,m0304_meta_adm2_pcode,_m1650_loc_gps_coords_longitude,_m1650_loc_gps_coords_latitude,m1844_meta_assessment_end,m0302_meta_adm0_pcode,m0489_meta_survey_round,m0303_meta_adm1_pcode,m2991_loc_depart_known,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/security,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/wash,m2694_loc_top_3_priority_need_returnee/communication,s2878_loc_top_3_priority_need_idp/education,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee/other,s2878_loc_top_3_priority_need_idp/nfi,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/drinking_water,m2692_loc_reason_return/other,s2878_loc_top_3_priority_need_idp/other,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/sanitation,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/business,m2694_loc_top_3_priority_need_returnee/business,m2692_loc_reason_return/returned_assistance,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/drinking_water,m2694_loc_top_3_priority_need_returnee/health,s2878_loc_top_3_priority_need_idp/sanitation,m2694_loc_top_3_priority_need_returnee/cash,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/health,m2692_loc_reason_return/no_assistance_found,m2694_loc_top_3_priority_need_returnee/shelter,m2692_loc_reason_return/rejoin_family,s2878_loc_top_3_priority_need_idp/shelter,m2694_loc_top_3_priority_need_returnee/food,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/vocational,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/vocational
630,3,public,male,NULL,same_adm3,climatic,yes,no,informal_settlement,no,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,MW30107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW301,NaT,NULL,1,2,3,0,3,food shelter clothes,3,2023-02-01 00:00:00,Makoli,30106031050,518,-14.4794517 35.347905 518.0 4.0,518.3,4,Makoli,MW30107,4.9,2024-11-30 00:00:00.000000,-14.4794474,35.3479259,-14.4794474 35.3479259 518.3 4.9,2024-11-30 11:28:58.000000,MW301,35.347905,-14.4794517,2024-11-30 11:39:38.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,3,public,male,NULL,diff_adm3,livelihood,no,no,informal_settlement,no,yes,dnk,NULL,NULL,NULL,phone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,environment_health,MW3,NULL,NULL,NULL,MW30105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW301,NaT,NULL,1,0,1,5,6,food shelter clothes,6,2024-01-01 00:00:00,Chilonga,30104009012,0,-14.380864 35.502444 0 0,0,0,Chilambo,MW30105,100,2024-11-15 00:00:00.000000,-14.4822781,35.2620585,-14.4822781 35.2620585 0.0 100.0,2024-11-15 11:52:21.000000,MW301,35.502444,-14.380864,2024-11-15 12:09:30.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,3,public,female,NULL,diff_adm2,climatic,yes,no,dispersed,no,yes,informal_settlement,NULL,NULL,NULL,remote_inperson,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW307,NaT,NULL,5,7,4,10,22,food shelter health,22,2024-07-01 00:00:00,"Hawu [A], Kamowatimwa [A], Simiya",31201101180,518.128,-15.1440112 35.0338656 518.128 1.088,0,1.088,Kamowatimwa [A],MW31205,4800,2024-11-22 00:00:00.000000,-15.1141046,35.0599803,-15.1141046 35.0599803 0.0 4800.0,2024-11-22 10:35:54.000000,MW312,35.0338656,-15.1440112,2024-11-22 21:43:30.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,1,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332,3,public,male,NULL,diff_adm3,network,yes,no,dispersed,dnk,yes,collective_centre,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,NULL,MW30904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW309,NaT,NULL,3,3,7,11,17,food shelter communication,17,2024-01-01 00:00:00,Kalinde,30901082146,649,-15.6682465 35.7236632 649.0 3.785,648.5,3.785,Kalinde,MW30906,2.1,2024-11-23 00:00:00.000000,-15.668227,35.7235837,-15.668227 35.7235837 648.5 2.1,2024-11-23 10:27:04.000000,MW309,35.7236632,-15.6682465,2024-11-23 10:38:01.000000,MWI,B2_01,MW3,NULL,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,3,public,male,NULL,same_adm3,livelihood,yes,no,dispersed,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_other,MW3,NULL,NULL,NULL,MW30506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW305,NaT,NULL,73,113,85,164,350,food health shelter,350,2023-09-01 00:00:00,"Chinseu, Makonokaya, Siyadima",30506013096,619.1,-15.5817815 34.9605991 619.1 5.0,676.9,5,Siyadima,MW30506,1.86,2024-11-22 00:00:00.000000,-15.616292,34.9525496,-15.616292 34.9525496 676.9 1.86,2024-11-22 09:59:48.000000,MW305,34.9605991,-15.5817815,2024-11-25 07:30:19.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,1,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,3,public,male,NULL,diff_adm3,livelihood,yes,no,camp,no,yes,camp,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,MW31106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW311,NaT,NULL,1000,900,447,111,2011,food sanitation health,2011,2023-01-01 00:00:00,"Lundu, Mbeta, Nkhundi",31107003004,42.6471557617187,-16.8880061 35.2663357 42.64715576171875 4.506,46.4239501953125,4.506,Lundu,MW31106,4.518,2024-11-26 00:00:00.000000,-16.887894,35.266384,-16.887894 35.266384 46.4239501953125 4.518,2024-11-26 10:36:04.000000,MW311,35.2663357,-16.8880061,2024-11-26 10:55:38.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,1,NULL,0,1,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,no,yes,collective_centre,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,MW31103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW311,NaT,NULL,6,14,14,39,59,food health shelter,59,2024-01-01 00:00:00,Chimombo,31102003014,39.6712661897785,-17.0203098 35.2243217 39.671266189778564 4.178,31.0540434048619,4.178,Chimombo,MW31102,4,2024-11-25 00:00:00.000000,-17.02051,35.2244448,-17.02051 35.2244448 31.05404340486197 4.0,2024-11-25 07:11:23.000000,MW311,35.2243217,-17.0203098,2024-11-27 17:26:01.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,1,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,3,public,male,NULL,diff_adm1,livelihood,yes,no,dispersed,no,yes,dnk,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,NULL,NaT,NULL,16,9,15,20,45,food sanitation shelter,45,2023-11-01 00:00:00,Makumba,30106007006,468.7,-14.319614 35.2856892 468.7 4.76,480.7,4.76,Makumba,MW30107,2799.999,2024-11-30 00:00:00.000000,-14.3293837,35.2867677,-14.3293837 35.2867677 480.7 2799.999,2024-11-30 09:05:23.000000,MW301,35.2856892,-14.319614,2024-11-30 09:17:57.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,1,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,3,public,male,NULL,same_adm3,livelihood,yes,no,dispersed,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,NULL,MW30107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW301,NaT,NULL,18,18,18,54,90,food clothes shelter,90,2024-06-01 00:00:00,Mtaka,30106006010,476.8,-14.3189487 35.2860282 476.8 4.666,468.7,4.666,Mtaka,MW30107,2799.999,2024-11-30 00:00:00.000000,-14.3293837,35.2867677,-14.3293837 35.2867677 468.7 2799.999,2024-11-30 09:18:11.000000,MW301,35.2860282,-14.3189487,2024-11-30 09:28:34.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
652,3,public,male,NULL,diff_adm3,network,yes,no,informal_settlement,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,MW30104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW301,NaT,NULL,7,6,6,17,30,food shelter clothes,30,2024-03-01 00:00:00,Kansiya,30103056212,482.8,-14.3464846 34.8152439 482.8 5.0,489.2,5,Kansiya,MW30104,4,2024-12-01 00:00:00.000000,-14.346405,34.8152683,-14.346405 34.8152683 489.2 4.0,2024-12-01 14:35:40.000000,MW301,34.8152439,-14.3464846,2024-12-01 14:46:03.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,3,public,male,NULL,diff_adm2,livelihood,yes,no,informal_settlement,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW304,NaT,NULL,50,30,30,70,150,food shelter clothes,150,2024-08-01 00:00:00,"Chamba, Makola Estate",30103057215,505.099999999999,-14.3911956 34.7865709 505.09999999999997 3.88,499.8,3.88,Chamba,MW30104,2.3,2024-12-01 00:00:00.000000,-14.3640717,34.8154383,-14.3640717 34.8154383 499.8 2.3,2024-12-01 10:54:30.000000,MW301,34.7865709,-14.3911956,2024-12-01 11:18:34.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,3,public,male,NULL,diff_adm2,network,yes,no,informal_settlement,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW307,NaT,NULL,7,7,7,21,35,food shelter clothes,35,2024-10-01 00:00:00,"Sosola, Sosola",30103057273,500.4,-14.4137561 34.7883548 500.40000000000003 2.428,498.5,2.428,Sosola,MW30104,1.7,2024-12-01 00:00:00.000000,-14.4137517,34.7882982,-14.4137517 34.7882982 498.5 1.7,2024-12-01 11:29:15.000000,MW301,34.7883548,-14.4137561,2024-12-01 11:38:00.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
657,3,public,male,NULL,diff_adm2,livelihood,yes,no,informal_settlement,no,yes,informal_settlement,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW303,NaT,NULL,40,40,40,120,200,food clothes shelter,200,2023-08-01 00:00:00,"John, Chamba",30103054200,497.7,-14.3832212 34.8088028 497.70000000000005 3.96,493,3.96,John,MW30104,10.868,2024-12-01 00:00:00.000000,-14.383136,34.8087578,-14.383136 34.8087578 493.0 10.868,2024-12-01 13:21:14.000000,MW301,34.8088028,-14.3832212,2024-12-01 13:36:25.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,3,public,male,NULL,diff_adm2,livelihood,yes,no,dispersed,no,yes,collective_centre,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,conflict_displacement,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW302,NaT,NULL,0,1,1,2,3,food shelter cash,3,2024-01-01 00:00:00,"David, MAKOKO",NULL,93.660016876137,-17.0021565 35.1899016 93.66001687613704 4.86,93.2046457470911,4.86,Makoko,MW31109,4.429,2024-11-30 00:00:00.000000,-17.0019903,35.1900024,-17.0019903 35.1900024 93.20464574709119 4.429,2024-11-30 07:46:42.000000,MW311,35.1899016,-17.0021565,2024-12-02 07:23:07.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,3,public,male,NULL,diff_adm3,livelihood,limited_access,no,dispersed,no,yes,collective_centre,NULL,NULL,NULL,inperson_mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,environment_health,MW3,NULL,NULL,NULL,MW31101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,MW311,NaT,NULL,1,1,1,2,4,food shelter drinking_water,4,2024-08-01 00:00:00,Manjolo,31109001004,370.895732701105,-17.0145715 35.0766228 370.8957327011053 4.394,318.003587391034,4.394,Manjolo,MW31109,16,2024-11-30 00:00:00.000000,-17.0147783,35.0764982,-17.0147783 35.0764982 318.00358739103496 16.0,2024-11-30 11:27:05.000000,MW311,35.0766228,-17.0145715,2024-12-02 07:25:40.000000,MWI,B2_01,MW3,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,1,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,3,public,male,NULL,NULL,NULL,yes,no,NULL,no,no,informal_settlement,NULL,NULL,NULL,phone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,NULL,NaT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,30102026024,0,-14.651771 35.120411 0 0,0,0,Chiwaula,MW30102,1799.999,2024-11-12 00:00:00.000000,-14.4825975,35.2569084,-14.4825975 35.2569084 0.0 1799.999,2024-11-12 15:10:49.000000,MW301,35.120411,-14.651771,2024-11-12 15:13:02.000000,MWI,B2_01,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,3,public,male,NULL,NULL,NULL,no,no,NULL,no,no,dnk,NULL,NULL,NULL,phone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,NULL,NaT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,NULL,30104010014,0,-14.380864 35.502444 0 0,0,0,Mkata Mkapita,MW30105,200,2024-11-14 00:00:00.000000,-14.4818924,35.2610276,-14.4818924 35.2610276 0.0 200.0,2024-11-12 20:46:45.000000,MW301,35.502444,-14.380864,2024-11-15 11:52:10.000000,MWI,B2_01,MW3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
